Frequency_GHz,Dk,Df,Sigma_Dk,Sigma_Df
1.0,78.00231519221252,0.05079368441973971,0.7800231519221252,0.0025396842209869856
1.1596638655462184,77.03650823486221,0.05762288741655416,0.7703650823486221,0.002881144370827708
1.319327731092437,77.37217324325502,0.06584755243848575,0.7737217324325503,0.0032923776219242877
1.4789915966386555,77.06101234285106,0.07402536313085922,0.7706101234285105,0.0037012681565429615
1.638655462184874,77.8043196917863,0.07893063294080098,0.7780431969178631,0.003946531647040049
1.7983193277310923,76.73659318374763,0.08834765584788272,0.7673659318374764,0.0044173827923941365
1.9579831932773109,77.44146094202219,0.09701451722640685,0.7744146094202219,0.0048507258613203425
2.1176470588235294,77.25733557696473,0.10592010828425784,0.7725733557696474,0.005296005414212893
2.277310924369748,76.71448397583228,0.11452548718885695,0.7671448397583228,0.005726274359442848
2.436974789915966,76.72422141185541,0.11631160408812088,0.7672422141185541,0.005815580204406045
2.5966386554621845,76.74069805060518,0.12585145109432996,0.7674069805060517,0.006292572554716498
2.7563025210084033,77.00238548053787,0.13081832908336372,0.7700238548053787,0.0065409164541681865
2.9159663865546217,75.93674343086826,0.1427148952035868,0.7593674343086826,0.00713574476017934
3.07563025210084,76.10221777880078,0.15114991027712438,0.7610221777880078,0.007557495513856219
3.235294117647059,76.04198152934389,0.1597828631946239,0.7604198152934388,0.007989143159731196
3.3949579831932772,75.47198881131317,0.1629345830806809,0.7547198881131317,0.008146729154034046
3.5546218487394956,75.64001516331422,0.18152545897449762,0.7564001516331422,0.009076272948724881
3.714285714285714,75.29582206897952,0.1799283194970308,0.7529582206897952,0.00899641597485154
3.8739495798319323,75.58429457637624,0.19016277826924521,0.7558429457637624,0.009508138913462262
4.033613445378151,75.39720087964247,0.19802710871865623,0.7539720087964247,0.009901355435932811
4.193277310924369,75.09991910108997,0.2043359799534733,0.7509991910108997,0.010216798997673665
4.352941176470588,74.19989771797385,0.21790718300900713,0.7419989771797385,0.010895359150450357
4.512605042016807,74.29889867359165,0.21937604135263145,0.7429889867359165,0.010968802067631574
