Frequency_GHz,Dk,Df
1.0,78.00231519221252,0.05079368441973971
1.1596638655462184,77.03650823486221,0.05762288741655416
1.319327731092437,77.37217324325502,0.06584755243848575
1.4789915966386555,77.06101234285106,0.07402536313085922
1.638655462184874,77.8043196917863,0.07893063294080098
1.7983193277310923,76.73659318374763,0.08834765584788272
1.9579831932773109,77.44146094202219,0.09701451722640685
2.1176470588235294,77.25733557696473,0.10592010828425784
2.277310924369748,76.71448397583228,0.11452548718885695
2.436974789915966,76.72422141185541,0.11631160408812088
2.5966386554621845,76.74069805060518,0.12585145109432996
2.7563025210084033,77.00238548053787,0.13081832908336372
2.9159663865546217,75.93674343086826,0.1427148952035868
3.07563025210084,76.10221777880078,0.15114991027712438
3.235294117647059,76.04198152934389,0.1597828631946239
3.3949579831932772,75.47198881131317,0.1629345830806809
3.5546218487394956,75.64001516331422,0.18152545897449762
3.714285714285714,75.29582206897952,0.1799283194970308
3.8739495798319323,75.58429457637624,0.19016277826924521
4.033613445378151,75.39720087964247,0.19802710871865623
4.193277310924369,75.09991910108997,0.2043359799534733
4.352941176470588,74.19989771797385,0.21790718300900713
4.512605042016807,74.29889867359165,0.21937604135263145
4.672268907563025,73.93426542848435,0.23440093497561523
4.831932773109243,73.54547877561198,0.23943319191760598
4.991596638655462,73.23311020695564,0.25016695245073417
5.15126050420168,73.02316492966833,0.2431456587606593
5.310924369747899,72.8615481961512,0.2597740704571444
5.470588235294118,72.23840987695736,0.2777277748918305
5.630252100840336,71.71357244741657,0.28338788500374446
5.7899159663865545,71.69201084714534,0.28364364959172705
5.949579831932772,71.69008279518039,0.2930920934990335
6.109243697478991,70.40634232940306,0.30965241114264563
6.26890756302521,70.78107936839736,0.3024129680525029
6.428571428571428,70.84358455203153,0.30559416029401953
6.588235294117647,70.06333748545215,0.3282213205145904
6.747899159663865,70.40208419284255,0.33403354814813147
6.9075630252100835,69.24011100547344,0.3351574205205785
7.067226890756302,69.39222962149589,0.3469040571918785
7.22689075630252,68.64152431325658,0.3804545220406692
7.386554621848739,68.8257008770875,0.35758802472106027
7.546218487394958,68.33850681521538,0.35649948719044355
7.705882352941176,67.44551072042907,0.37328301412063664
7.8655462184873945,67.08205408845748,0.369739749346149
8.025210084033613,66.28346141237759,0.38742791586379444
8.184873949579831,66.97747611727327,0.39267092077537213
8.34453781512605,66.51122092892241,0.4029798709545202
8.504201680672267,65.52563294530529,0.41495324770733316
8.663865546218487,65.73440659572087,0.40950833203740367
8.823529411764707,64.8193901064564,0.43171316574175467
8.983193277310924,64.24747534126453,0.44343567529961603
9.142857142857142,63.89270288730478,0.441840726530498
9.30252100840336,63.975248380385935,0.4646711473627961
9.46218487394958,63.87707866706657,0.4631965584591115
9.621848739495798,63.112168399272655,0.47069982157774665
9.781512605042016,62.795776069687655,0.4704040092232438
9.941176470588236,62.158478797908856,0.486112419017545
10.100840336134453,62.28437426437917,0.49268766525380975
10.260504201680671,61.43819615960398,0.500435261166283
10.42016806722689,61.07787715149621,0.5097882236265946
10.579831932773109,60.74107263199055,0.5325058337518532
10.739495798319327,60.40688205427423,0.5280767992326622
10.899159663865545,59.985236924560944,0.5179380818865466
11.058823529411764,59.661802620222495,0.5506768693384784
11.218487394957982,59.34102762336307,0.5636371073629333
11.3781512605042,58.66049353238426,0.5472064830985277
11.53781512605042,58.371621179500096,0.5667415753679511
11.697478991596638,57.96594384246278,0.5686203849330675
11.857142857142856,57.411731495516776,0.5959490274037409
12.016806722689076,57.13827752607146,0.5815557372308101
12.176470588235293,56.79865436415396,0.6019927853971908
12.336134453781511,56.44240779704925,0.6027375872013743
12.49579831932773,56.27180410160417,0.620328973092175
12.655462184873949,55.592641404264356,0.5977096209529964
12.815126050420167,55.41122728394181,0.6272416699236079
12.974789915966385,54.529597895311646,0.6281773718973863
13.134453781512605,54.75746720509208,0.6543878585553766
13.294117647058822,53.8485944207794,0.6290831196276262
13.45378151260504,53.49467983184389,0.6207112110583911
13.61344537815126,53.194920500414774,0.6739788540752845
13.773109243697478,52.38273704654924,0.6868528633607105
13.932773109243696,52.450462025524345,0.6562726819370813
14.092436974789916,52.18106780392741,0.6984137186795331
14.252100840336134,52.10040570244347,0.6969505478076207
14.411764705882351,51.43457535721358,0.6901609372352691
14.571428571428571,51.09973931228147,0.6891606779137994
14.731092436974789,50.188302274371324,0.7239863995247701
14.890756302521007,50.340165101813845,0.7193909218135853
15.050420168067227,49.553478381244474,0.7372075773244663
15.210084033613445,49.43729799906729,0.7395472671209719
15.369747899159663,49.220868445949755,0.7407078669164767
15.52941176470588,48.63585283943956,0.7622720620306193
15.6890756302521,48.050177641394555,0.7578386628044492
15.848739495798318,47.848840664570616,0.7711587483363799
16.008403361344534,47.868254213667115,0.7547544621219688
16.168067226890756,47.18670653047567,0.7189392720696688
16.327731092436974,46.332150160326464,0.7991721527896746
16.48739495798319,46.45782366088238,0.7981392959276803
16.647058823529413,46.07450873111492,0.7938684864086404
16.806722689075627,45.984942992184244,0.8010540229256421
16.96638655462185,45.5774991371945,0.7786175789285479
17.126050420168067,45.23559828958584,0.8047283369171463
17.285714285714285,45.19511353467753,0.8202957592792245
17.445378151260503,44.27742540207099,0.8428716654765553
17.60504201680672,43.5911097873315,0.8315904409767795
17.76470588235294,43.42116306724219,0.8453080583432547
17.92436974789916,43.327821230425315,0.8369090070547681
18.084033613445378,42.851235774809965,0.8356839257615337
18.243697478991596,42.65672325652131,0.8698552792051158
18.403361344537814,42.65055373539704,0.8534646451986456
18.56302521008403,42.095914326606476,0.8600952648023736
18.72268907563025,41.78879180414191,0.8907965122420307
18.88235294117647,41.52812095715075,0.8938295393570644
19.04201680672269,41.01455922835243,0.9087110254939975
19.201680672268907,40.8621593536431,0.9127025993832455
19.361344537815125,40.32417591629618,0.8959050096844728
19.521008403361343,40.259719715315285,0.8838494581878513
19.68067226890756,39.9940794004789,0.922219512517006
19.84033613445378,39.44363573924192,0.928059014386424
20.0,39.67003925654685,0.9248330302428368
