Frequency_GHz,Dk,Df
1e-06,6.174478697975733,0.2958741802106211
1.009358017531792e-06,6.193916758175994,0.29706924733706075
1.0188036075557093e-06,6.1866605476676595,0.29768178201566214
1.0283375895766683e-06,6.173355095728655,0.29863470478469567
1.0379607907685275e-06,6.118519857959725,0.3000395693400591
1.047674046045852e-06,6.137379619158382,0.3016853569734361
1.0574781981363523e-06,6.087030064322863,0.3024808202540489
1.0673740976540002e-06,6.090736788910531,0.3030675762154795
1.077362603172827e-06,6.052924810993443,0.30395600266215406
1.0874445813014152e-06,6.077066424996707,0.30569830916947754
1.097620906758086e-06,6.047488974463392,0.3055004125976737
1.1078924624467895e-06,6.047893329822711,0.308089705169701
1.1182601395337067e-06,6.040425934997378,0.3087142390404376
1.1287248375245672e-06,6.000330468500604,0.309166088238267
1.13928746434269e-06,6.00343331437312,0.3098923696410472
1.1499489364077596e-06,5.909996828228703,0.311658073187336
1.160710178715329e-06,5.973333617535429,0.31184912930646574
1.1715721249170762e-06,5.9192134912226955,0.31310764751163517
1.1825357174018091e-06,5.8991997225856885,0.31438007414884916
1.1936019073772252e-06,5.965020233554831,0.3150007490083019
1.2047716549524417e-06,5.879058775383811,0.31705685586857657
1.2160459292212926e-06,5.823042871990266,0.31777585559895744
1.2274257083464098e-06,5.868617744189863,0.3179356364835561
1.2389119796440875e-06,5.920271526631403,0.3191473682416982
1.250505739669944e-06,5.849324204138481,0.3201587122626759
1.2622079943053816e-06,5.826671808901979,0.3207175444067369
1.2740197588448593e-06,5.760601980434297,0.32141005240951165
1.285942058083979e-06,5.795179643421262,0.3230333125939435
1.2979759264083974e-06,5.784328551797448,0.32283277666672333
1.310122407883571e-06,5.703213814383974,0.32457917546787646
1.3223825563453388e-06,5.714429259996268,0.3249619504854901
1.3347574354913545e-06,5.706326250653463,0.3260193860925645
1.3472481189733722e-06,5.695770401795715,0.32586260082807217
1.3598556904903987e-06,5.710327307042728,0.3283161460055357
1.3725812438827147e-06,5.68625100456456,0.3279336998790629
1.3854258832267781e-06,5.62966088785208,0.3289861116089314
1.3983907229310125e-06,5.62199141351791,0.3288755852910347
1.4114768878324962e-06,5.641887667245751,0.3299530599551667
1.4246855132945502e-06,5.581718090743182,0.331989290951919
1.4380177453052507e-06,5.587058055289901,0.3316032492592476
1.4514747405768452e-06,5.589860115966017,0.33225058244871825
1.4650576666461164e-06,5.514375594495827,0.3324606643313682
1.478767701975677e-06,5.585278202834646,0.3346798214280789
1.4926060360562131e-06,5.494213819579926,0.3351288849639815
1.5065738695096854e-06,5.565440348150433,0.3347333134483276
1.5206724141934966e-06,5.5102193644723245,0.3350162289349981
1.5349028933056319e-06,5.478783353254842,0.33548958610352864
1.549266541490784e-06,5.486722747102221,0.33632928678113516
1.5637646049474734e-06,5.463684463184963,0.3376426757532624
1.5783983415361676e-06,5.426168826147385,0.3380843776937044
1.5931690208884142e-06,5.457097189095832,0.3387351922613674
1.6080779245169957e-06,5.429585927942611,0.3388223254996672
1.6231263459271135e-06,5.395539139552601,0.33947787733575874
1.6383155907286127e-06,5.3545856885589265,0.339609739639779
1.6536469767492592e-06,5.3262615989749795,0.34023022596802377
1.6691218341490734e-06,5.365036830414724,0.341168702563715
1.6847415055357374e-06,5.3453030404078605,0.34069267362801353
1.7005073460810782e-06,5.3592122933712005,0.3419958158048694
1.716420723638646e-06,5.327348898490892,0.3420677435647892
1.7324830188623873e-06,5.298982510767892,0.34123510815486485
1.7486956253264334e-06,5.267231984245578,0.3431712010073647
1.7650599496460061e-06,5.299021408757388,0.3432334970942188
1.781577411599457e-06,5.256976742897668,0.3431441886124627
1.7982494442514493e-06,5.245798389265082,0.34320488513490666
1.8150774940772895e-06,5.292694270391214,0.34465984202388267
1.8320630210884258e-06,5.1812917405432195,0.34404262791412843
1.849207498959117e-06,5.176032826546529,0.3445858376087697
1.8665124151542975e-06,5.18013817222004,0.34418483795212795
1.8839792710586187e-06,5.162752646230095,0.34419269973918265
1.9016095821067179e-06,5.18272840998448,0.3456393972376098
1.919404877914696e-06,5.1840579330488525,0.34550512637582814
1.9373667024128286e-06,5.162358458189215,0.34592435406400984
1.955496613979518e-06,5.106971557689921,0.3465033173775661
