Frequency_GHz,Dk,Df
1e-06,10.27052514226922,0.04376681674943308
1.009358017531792e-06,10.268974509401456,0.04472730363512982
1.0188036075557093e-06,10.220661254673521,0.04484794472986708
1.0283375895766683e-06,10.234789111305894,0.04491913204076335
1.0379607907685275e-06,10.235725871696276,0.04629839421287314
1.047674046045852e-06,10.177946017081256,0.04563348011029998
1.0574781981363523e-06,10.254538431924905,0.04605405744581239
1.0673740976540002e-06,10.281384688176683,0.046450097017982084
1.077362603172827e-06,10.24474554507203,0.046535827378593284
1.0874445813014152e-06,10.233308067600376,0.04680296955567118
1.097620906758086e-06,10.234028037877057,0.04661983205632792
1.1078924624467895e-06,10.26291254201586,0.04760948494666407
1.1182601395337067e-06,10.228465559838654,0.04755691831186837
1.1287248375245672e-06,10.277797397607713,0.047957528916938344
1.13928746434269e-06,10.212101215246367,0.04877012126087134
1.1499489364077596e-06,10.232307945467984,0.048582197935030186
1.160710178715329e-06,10.194165933772378,0.04902989870881346
1.1715721249170762e-06,10.203920119868853,0.04991541188163776
1.1825357174018091e-06,10.259009561963467,0.049895017446117594
1.1936019073772252e-06,10.221292607406022,0.050827406906306855
1.2047716549524417e-06,10.198129306377123,0.04970931366200626
1.2160459292212926e-06,10.202693182218578,0.05057170679849989
1.2274257083464098e-06,10.206855448604603,0.05168540155287943
1.2389119796440875e-06,10.208917532929469,0.05148852708076399
1.250505739669944e-06,10.219083985771116,0.05199393710799037
1.2622079943053816e-06,10.198890468019252,0.051783051103980245
1.2740197588448593e-06,10.174941697008428,0.05326888637976153
1.285942058083979e-06,10.176226887821983,0.0529940195723536
1.2979759264083974e-06,10.20128450541472,0.054241315316547335
1.310122407883571e-06,10.168509585563333,0.053433645790706495
1.3223825563453388e-06,10.256436869283423,0.053715225838814974
1.3347574354913545e-06,10.210846538210463,0.05430161114831869
1.3472481189733722e-06,10.166926062056056,0.05397874038026781
1.3598556904903987e-06,10.192852403313857,0.05517627425595941
1.3725812438827147e-06,10.1873054370247,0.05389956055717212
1.3854258832267781e-06,10.21001041443696,0.055363193604677584
1.3983907229310125e-06,10.177851293747128,0.05597601942399996
1.4114768878324962e-06,10.162268203869122,0.05649494016907573
1.4246855132945502e-06,10.197997269840254,0.0558090342755877
1.4380177453052507e-06,10.223786632552592,0.05631397225584332
1.4514747405768452e-06,10.122577836237575,0.05746952021676728
1.4650576666461164e-06,10.22260569588494,0.05750978433428283
